6.821334392743501951e+00 6.745529569481248267e+00 1.070274787562044594e+01 0.000000000000000000e+00
2.076309048925546463e+01 4.387679775148635031e+01 8.843339685387698879e+00 0.000000000000000000e+00
1.080823621501563103e+01 1.640076586003985426e+01 8.545506740225009779e+00 0.000000000000000000e+00
2.032406973995215083e+01 1.499107557862390294e+01 1.333015191131423860e+00 0.000000000000000000e+00
1.094428172268743182e+01 1.256786099722116923e+01 5.268534993228002783e+00 0.000000000000000000e+00
1.856589618779456075e+01 1.517637139250211398e+01 4.775308453310023182e+00 0.000000000000000000e+00
1.233160322870842318e+00 1.091338279132631373e+00 1.064368802681554094e+01 0.000000000000000000e+00
6.437615061189891463e+00 4.851509309681572901e+00 8.269810526308193133e+00 0.000000000000000000e+00
6.182610065558465706e+00 1.214855091917440966e+01 6.887348772303067967e+00 0.000000000000000000e+00
1.862009814821197651e+01 1.577072548754921932e+01 9.346440343906971648e+00 0.000000000000000000e+00
1.014294384161281926e+01 1.510103511597167980e+01 1.842868239037778633e+00 0.000000000000000000e+00
1.264116211255047695e+00 3.988549965559255561e+00 2.900898204132325020e+00 0.000000000000000000e+00
1.454641869919207586e+01 8.944287605356342041e+00 6.809145014203113355e+00 0.000000000000000000e+00
9.404703361749332302e+00 5.935973143141302089e+00 1.527723037183421839e+00 0.000000000000000000e+00
7.251111386840999984e+00 9.822547247467174003e+00 9.284611720408843638e+00 0.000000000000000000e+00
1.489106134341909105e+01 1.569046626945358724e+01 1.980460998558830843e+00 0.000000000000000000e+00
1.164579690565305370e+01 7.382684036530631211e+00 3.449156516281223439e+00 0.000000000000000000e+00
1.971908254130221749e+01 9.745189441009030062e+00 1.024743018377763049e+00 0.000000000000000000e+00
3.568652273401157426e+00 8.230730327175187711e+00 1.141735699370643120e+00 0.000000000000000000e+00
6.390747617484037413e+00 5.746943462947170289e+00 7.821124371861000846e+00 0.000000000000000000e+00
1.034391693494759679e+01 1.857145188291611859e+01 4.269090014865237315e+00 0.000000000000000000e+00
1.386287871431757424e+01 3.161081833626920812e+01 7.616778678273160352e+00 0.000000000000000000e+00
1.733568974487358361e+01 3.356719816317917093e+01 4.306182217757501540e+00 0.000000000000000000e+00
1.914062182567013437e+01 4.204597488817464068e+01 3.093940470450391000e+00 0.000000000000000000e+00
1.875046244395859674e+01 6.528517227776373666e+00 4.387780794894371006e+00 0.000000000000000000e+00
7.217112520393568431e+00 7.611831712965250851e+00 4.733381579778157544e+00 0.000000000000000000e+00
1.003014279342760062e+01 4.850913145668716453e+00 7.711856378884847096e+00 0.000000000000000000e+00
8.759152883489871755e+00 4.644334926973941791e+00 4.996963344545402030e+00 0.000000000000000000e+00
8.345566502133053177e+00 1.394677063822565977e+01 5.017242241116552925e+00 0.000000000000000000e+00
4.311938092542662915e+00 1.886594319737713021e-01 6.325083712901443000e+00 0.000000000000000000e+00
1.120373884751148275e+01 2.039008679616562247e+01 9.619970450464812473e+00 0.000000000000000000e+00
2.453494551598695228e+00 3.034486152094920897e+00 9.376405195510276513e+00 0.000000000000000000e+00
1.680285610881264091e+01 1.889062543745447087e+01 7.509613718171288532e+00 0.000000000000000000e+00
5.983868972332730074e+00 3.715626137501859549e+00 7.877862878498102184e+00 0.000000000000000000e+00
2.963900525163944089e+00 1.083199341808680716e+00 7.302287360679467376e+00 0.000000000000000000e+00
1.573427162848725303e+01 4.038807062225614430e+01 1.066319292091192139e+01 0.000000000000000000e+00
1.276192692645466664e+01 1.932378223202842094e+01 2.706252554429452672e+00 0.000000000000000000e+00
9.465123344586761078e+00 3.024316605547673564e+00 3.470391687670481229e+00 0.000000000000000000e+00
1.521121448640415785e+01 8.471318236954063607e+00 2.325445367200784652e+00 0.000000000000000000e+00
1.179253849692645595e+01 1.732839398558227728e+01 3.141678771000938841e+00 0.000000000000000000e+00
1.944601616724780158e+01 4.656048784838353605e+00 8.531926636589661328e+00 0.000000000000000000e+00
1.917306122914445510e+01 1.860994941318634943e+01 1.119313794071891355e+00 0.000000000000000000e+00
1.326250552556944129e+01 5.725075071311307440e+00 4.626035334150810918e+00 0.000000000000000000e+00
1.032116120209639121e+01 6.404141257586193348e+00 3.316871876309723799e+00 0.000000000000000000e+00
4.240952837622359084e+00 7.933936193130741721e+00 2.222436239290477733e+00 0.000000000000000000e+00
1.565010624940314798e+01 9.362803865665529912e+00 8.590803950582415638e+00 0.000000000000000000e+00
1.236804808739903017e+01 2.149293646262469437e+00 3.738994253182652550e+00 0.000000000000000000e+00
7.790561848937894496e+00 4.784640215252355944e+00 4.305177173096338628e+00 0.000000000000000000e+00
4.051491802834473965e+00 3.690168515028906970e+00 1.476102326763384598e+00 0.000000000000000000e+00
2.087131805221668301e+00 4.730553311399144256e+00 9.219916969492837566e+00 0.000000000000000000e+00
5.046531909696239993e+00 2.310681548184450929e+00 5.704056979735841360e+00 0.000000000000000000e+00
1.074832769034506263e+01 1.836100911133733504e+01 3.801947228471448614e+00 0.000000000000000000e+00
1.964708197191592731e+01 1.911695411896664254e+01 7.845416531343916589e+00 0.000000000000000000e+00
9.894007572952251195e+00 1.323684430341910989e+01 9.009090796268948154e+00 0.000000000000000000e+00
2.854978959690967155e+00 1.670918436753504821e+00 8.700572678348615696e+00 0.000000000000000000e+00
2.096032600655547284e+01 1.728049838690524709e+01 6.381271540842802459e+00 0.000000000000000000e+00
9.590925714386951739e+00 1.711096328923692056e+01 5.467255864157082534e+00 0.000000000000000000e+00
3.688017997596934272e+00 5.715064590199589567e+00 1.089698840350258813e+01 0.000000000000000000e+00
9.884629323903808995e+00 2.479960260222538082e+01 6.737964340501512162e+00 0.000000000000000000e+00
1.043877876193507959e+01 2.265095962585112233e+01 5.608461394145194845e+00 0.000000000000000000e+00
6.006916285936822142e+00 4.011984246227879858e+00 1.695077378097952447e+00 0.000000000000000000e+00
9.462747903226064849e+00 2.391780453688576102e+01 9.162573565178890433e+00 0.000000000000000000e+00
1.748758333067242887e+01 2.599618065324944638e+01 2.070773258232863512e+00 0.000000000000000000e+00
1.513533388386890266e+01 8.775537928827054301e+00 3.538797114407636890e+00 0.000000000000000000e+00
1.797894077778087407e+01 3.568733090196298008e+01 2.349460208491035651e+00 0.000000000000000000e+00
1.660247713361700761e+01 1.876211815348765555e+01 9.719337332347349090e+00 0.000000000000000000e+00
1.597634548713819669e+01 2.022995216318425804e+01 6.052140234824388010e+00 0.000000000000000000e+00
1.824276516201530285e+01 9.935579632282889762e+00 7.365131149927651499e+00 0.000000000000000000e+00
1.084712411214362326e+01 2.616709923616920719e+01 6.264770071017951025e+00 0.000000000000000000e+00
5.544733978380137707e+00 1.540426579331173862e+01 1.992677153025601777e+00 0.000000000000000000e+00
1.340090851135555106e+01 1.643706217567571315e+01 6.378626133549792243e+00 0.000000000000000000e+00
1.188789945209842358e+01 1.734433657448835930e+01 6.543231117087217719e+00 0.000000000000000000e+00
1.358621201078854668e+01 3.170046599357910466e+01 3.821090845463646524e+00 0.000000000000000000e+00
9.031870064050142588e+00 8.615260466983148291e+00 3.413257277544606172e+00 0.000000000000000000e+00
2.105202964685001454e+00 6.755253195102707275e-01 9.284066109980718906e+00 0.000000000000000000e+00
1.648069234779678993e+01 2.499858889723893185e+01 6.135633345658724203e+00 0.000000000000000000e+00
2.034574772245837337e+01 4.281595239681912091e+01 8.093551232541896567e+00 0.000000000000000000e+00
1.217693026868091266e+01 4.965727060633769341e+00 2.607325703472740841e+00 0.000000000000000000e+00
4.501232614936875542e+00 8.255091686102341342e+00 9.212640206335812820e+00 0.000000000000000000e+00
1.471011140544112195e+01 3.704732169308761769e+01 1.077625930859650616e+01 0.000000000000000000e+00
1.543871309044111229e+01 1.925353537008588356e+00 4.323601701879587367e+00 0.000000000000000000e+00
7.229359519494542141e+00 6.552372682869422427e+00 3.974244837635009464e+00 0.000000000000000000e+00
2.505966568342322898e+00 1.954710928185314112e+00 7.992671257552544262e+00 0.000000000000000000e+00
1.430239586261319396e+01 1.865064864905950515e+01 2.782524705708993462e+00 0.000000000000000000e+00
4.347859086820021979e+00 3.358199223068405459e+00 1.575887118748450444e+00 0.000000000000000000e+00
1.301729586349570056e+01 1.746164019970972348e+01 5.754439285757668721e+00 0.000000000000000000e+00
1.367196944188694552e+01 9.818313420081834053e+00 8.959533849468087396e+00 0.000000000000000000e+00
8.780949976842206794e+00 1.370480682659254157e+01 3.622942443441463212e+00 0.000000000000000000e+00
1.906325284722209190e+01 3.710820428902717083e+01 4.935016037773165998e+00 0.000000000000000000e+00
1.248777016105078985e+01 1.069665856271326199e+01 5.787649448610959091e+00 0.000000000000000000e+00
5.609266923217896661e+00 1.345624570541862930e+01 3.803339378901528178e+00 0.000000000000000000e+00
6.983934621160882372e+00 9.224230401775741939e+00 2.364387910458328967e+00 0.000000000000000000e+00
1.757771606324518743e+01 2.738845099462762533e+01 4.660348456471479217e+00 0.000000000000000000e+00
8.767697795429524987e+00 2.075843959781590442e+01 4.760002576815905329e+00 0.000000000000000000e+00
6.059646413004008636e+00 6.016238875242471806e+00 4.764472344129004888e+00 0.000000000000000000e+00
1.948848736338449328e+01 1.205522152529512070e+01 5.287176675860704833e+00 0.000000000000000000e+00
1.817791444097975884e+01 7.650530969767300071e+00 2.592301497084824824e+00 0.000000000000000000e+00
1.549818536603025798e+01 3.082452608831362184e+01 1.031094850176164890e+01 0.000000000000000000e+00
7.437874788431279249e+00 9.990913139928352393e+00 1.088370310509547245e+01 0.000000000000000000e+00
1.740491419977811915e+01 1.792996171508974257e+01 2.464872074322996376e+00 0.000000000000000000e+00
1.283759872560504967e+01 1.467017963714007323e+01 8.928460287387384398e+00 0.000000000000000000e+00
1.894739795677986649e+01 1.082239994829711094e+01 4.465921880608495265e+00 0.000000000000000000e+00
1.029736421723220019e+01 1.808924156968867791e+01 8.205499990359985674e+00 0.000000000000000000e+00
1.235325154641794043e+01 7.662536617429390517e+00 1.021020856835400537e+01 0.000000000000000000e+00
1.128128674496969275e+01 2.618952904665979986e+01 5.356465543899758153e+00 0.000000000000000000e+00
1.406937464393798543e+01 2.018331424181604561e+01 8.145034627799827120e+00 0.000000000000000000e+00
1.840127292763348876e+01 1.147183494228278633e+01 6.561916066127349900e+00 0.000000000000000000e+00
1.576089063772838017e+01 5.228211971846221928e+01 1.386014125249521056e+00 0.000000000000000000e+00
5.541331914390647206e+00 1.026948362551935290e+01 1.089498564788333468e+01 0.000000000000000000e+00
1.729377423677165382e+01 1.645747303313818222e+01 2.687857653123433277e+00 0.000000000000000000e+00
1.606053635923461087e+01 2.444510137716191167e+01 1.088819900984219480e+01 0.000000000000000000e+00
2.947707516820893492e+00 1.641180029706792443e+00 7.284825548232707781e+00 0.000000000000000000e+00
2.569767642768820082e+00 4.047714817238353469e+00 3.879160086932155416e+00 0.000000000000000000e+00
1.887235828178107511e+01 3.078885867942126708e+01 2.416110647476904738e+00 0.000000000000000000e+00
8.117735073906008125e+00 1.170722919224203551e+01 4.476922409724604535e+00 0.000000000000000000e+00
3.508800611056849483e+00 2.217283902795427863e+00 3.990721642984328632e+00 0.000000000000000000e+00
2.682934010256698087e+00 2.754260476950382674e+00 1.099427668430988803e+01 0.000000000000000000e+00
2.226935593407705305e+00 2.986785552869211990e+00 8.353913783478720489e+00 0.000000000000000000e+00
2.315364951885600320e+00 1.950726132544759128e+00 3.664976093448909733e+00 0.000000000000000000e+00
1.215543254862248546e+01 2.063641020498391754e+01 9.053399120113480691e+00 0.000000000000000000e+00
1.582113666977749489e+01 1.340961895300716655e+01 8.710453896765589121e+00 0.000000000000000000e+00
1.490309303115305362e+01 1.726230267840539412e+01 6.661920119623573555e+00 0.000000000000000000e+00
1.677169177902451480e+01 2.719299236964389621e+01 8.739026216248296564e+00 0.000000000000000000e+00
1.479736223653067917e+01 1.832564453552522110e+01 8.485027798081850037e+00 0.000000000000000000e+00
5.835612966267950341e+00 4.463886778260554244e+00 1.503502425512505347e+00 0.000000000000000000e+00
2.072789236247899680e+00 4.906522493461316081e+00 3.575307641698020511e+00 0.000000000000000000e+00
8.764113723558867974e+00 1.979264242052987655e+01 8.592022485491986217e+00 0.000000000000000000e+00
1.845181476187777037e+01 4.559384037659009437e+01 4.964461481484746308e+00 0.000000000000000000e+00
3.263077082722189104e+00 3.938483722449327651e+00 1.072130283782855287e+01 0.000000000000000000e+00
1.989088405577182783e+01 5.253609833335028867e+01 7.927414451718369115e+00 0.000000000000000000e+00
1.472310362738495471e+01 7.782017429066514502e+00 6.490951489195972535e+00 0.000000000000000000e+00
1.332700421922186429e+01 2.797657243706228414e+01 1.070721665985297655e+01 0.000000000000000000e+00
9.958572170188576322e+00 1.712124458786957248e+01 1.036957285734686529e+01 0.000000000000000000e+00
1.240405796387479498e+00 1.813992009952350548e+00 7.283364156838885606e+00 0.000000000000000000e+00
1.585001171230334371e+01 3.732562019958339050e+01 4.669458618153197627e+00 0.000000000000000000e+00
1.061933083898663988e+01 1.656588930907630797e+01 1.078422242238350215e+01 0.000000000000000000e+00
4.805875980926756164e+00 6.510566613440561312e+00 6.279850476736926090e+00 0.000000000000000000e+00
5.217711941692845912e+00 5.185443442421020954e+00 4.332395380867114731e+00 0.000000000000000000e+00
1.321204127756994851e+01 2.550055503294898607e+00 7.425024354779931279e+00 0.000000000000000000e+00
4.187500714621940290e+00 1.594904614732881143e+00 8.696917606015270863e+00 0.000000000000000000e+00
3.433143212644051090e+00 4.091585511012537424e+00 6.596588345826841504e+00 0.000000000000000000e+00
1.308835324173239556e+01 9.096265896920288085e+00 5.484104931978463604e+00 0.000000000000000000e+00
1.241053897719138277e+01 1.565558692535658736e+01 7.976024823998469238e+00 0.000000000000000000e+00
1.224541412633264414e+01 2.293175306820862147e+01 3.952579449961848734e+00 0.000000000000000000e+00
1.432841820973630220e+01 1.036830420496849747e+01 5.936460608467492683e+00 0.000000000000000000e+00
8.198892992971874349e+00 1.213703626719098772e+01 1.007816939452485627e+01 0.000000000000000000e+00
5.934329317578011853e+00 6.328487198303486494e+00 6.432682703776571032e+00 0.000000000000000000e+00
2.042845555411620495e+01 1.739394774229459983e+01 5.689212094889504634e+00 0.000000000000000000e+00
1.162116765677020602e+00 8.243639522841329503e-01 9.187817489383386160e+00 0.000000000000000000e+00
1.554418982139599414e+01 1.779348585368604319e+01 8.437750491100894479e+00 0.000000000000000000e+00
7.243745826807294286e+00 1.788085205542746081e+01 4.321300659473376271e+00 0.000000000000000000e+00
7.071947609161910009e+00 8.166183369992427998e+00 3.019306336140004543e+00 0.000000000000000000e+00
8.619538413827996237e+00 9.815813955372544086e+00 7.626944523218083027e+00 0.000000000000000000e+00
1.161133127857829095e+01 2.294200761651330112e+01 3.676540938386264390e+00 0.000000000000000000e+00
1.134192835289687906e+01 2.751829618804947231e+01 1.021989579690424677e+01 0.000000000000000000e+00
1.177462176090028478e+01 1.312465408902075836e+01 2.094392035737695501e+00 0.000000000000000000e+00
1.911881746978916397e+01 2.569361653046949101e+01 6.147701896113590081e+00 0.000000000000000000e+00
1.832727492902014532e+01 3.145155164813644078e+01 6.823850661523630734e+00 0.000000000000000000e+00
7.805935058659146719e+00 8.446480137835354896e+00 7.868275072821541372e+00 0.000000000000000000e+00
5.057027062810780293e+00 6.898697504672727021e+00 3.812871369177355696e+00 0.000000000000000000e+00
1.509314510804686194e+01 2.343637775209598928e+01 6.208810730196203664e+00 0.000000000000000000e+00
4.751585502757468049e+00 7.956928365603865849e+00 7.875892193211119441e+00 0.000000000000000000e+00
2.736995642687806374e+00 8.059036523627689519e+00 8.781709460351713403e+00 0.000000000000000000e+00
8.270262534537621946e+00 1.301567603468955880e+01 3.194465701285259751e+00 0.000000000000000000e+00
9.302597899412445415e+00 1.000417295980047072e+01 1.052717611846757784e+01 0.000000000000000000e+00
1.739194759595146778e+01 1.154903195223644374e+01 7.600096887999129081e+00 0.000000000000000000e+00
1.908484330565832110e+01 3.208696434744408066e+01 5.707774382353568932e+00 0.000000000000000000e+00
1.727672618330275967e+01 7.735566170116245033e+00 2.781235204877086087e+00 0.000000000000000000e+00
7.807403710509554173e+00 1.961307704254477091e+00 5.383194112963459510e+00 0.000000000000000000e+00
1.904327463575141621e+01 2.828097939640307246e+01 8.367135933764654254e+00 0.000000000000000000e+00
1.848486376963215605e+01 3.691278335833772672e+01 6.141866853897335332e+00 0.000000000000000000e+00
6.887303150086175663e+00 3.446328720034008253e+00 6.048544780090415074e+00 0.000000000000000000e+00
1.793421431989565207e+01 2.748978894639840931e+01 4.483315879369782486e+00 0.000000000000000000e+00
7.131000913023636478e+00 8.020250734399130721e+00 9.923195421936638283e+00 0.000000000000000000e+00
2.026795669140873457e+01 4.785667928660055992e+01 1.043489321498675437e+01 0.000000000000000000e+00
1.422907775921641438e+01 1.472755247992958161e+01 5.962601815409594330e+00 0.000000000000000000e+00
1.734053313207117952e+01 9.980121342599479917e+00 1.870753474738121813e+00 0.000000000000000000e+00
6.103263894569549208e+00 1.557521594229161366e+01 2.778685837616821530e+00 0.000000000000000000e+00
1.978571817846408365e+01 2.252632704479204762e+01 6.894733829882407683e+00 0.000000000000000000e+00
1.766828696742345439e+00 5.272743588123410596e+00 9.662815359572546114e+00 0.000000000000000000e+00
1.368649636933095692e+01 3.345003871041326704e+01 1.353359651759334259e+00 0.000000000000000000e+00
7.405788568257671400e+00 1.147366013820714770e+01 4.078345638983968513e+00 0.000000000000000000e+00
6.616385388272830959e+00 4.175619329211200714e+00 2.489241587907971009e+00 0.000000000000000000e+00
4.195541772256969004e+00 8.428074839019512154e+00 6.434063653975546693e+00 0.000000000000000000e+00
1.452450647304265452e+01 1.798493524480878136e+01 1.556938492244237970e+00 0.000000000000000000e+00
1.029611751123614738e+01 1.087640830151726590e+01 9.937544136425565000e+00 0.000000000000000000e+00
2.688883169145587448e+00 4.437061766527455653e+00 6.779216832600409859e+00 0.000000000000000000e+00
1.812375706458502478e+01 7.308704889096554469e-01 5.335526527895015469e+00 0.000000000000000000e+00
1.883886546219824965e+01 2.403416781169282856e+01 7.398956902378544420e+00 0.000000000000000000e+00
3.930994939136228883e+00 6.970152530166767058e+00 3.313525830380636084e+00 0.000000000000000000e+00
1.046621963688058443e+01 5.552336838862405699e+00 9.934527827297612745e+00 0.000000000000000000e+00
6.681867679590501652e+00 7.339740247631923786e+00 8.292957108721363824e+00 0.000000000000000000e+00
1.170431910052025870e+01 2.434119186167143400e+00 3.562939298043639180e+00 0.000000000000000000e+00
1.555230861256940500e+01 1.904389015269043739e+01 5.748904072674277721e+00 0.000000000000000000e+00
1.836380770023210829e+01 9.301057044073363755e+00 1.856300134369747390e+00 0.000000000000000000e+00
8.574090400138867807e+00 8.029447265438339087e+00 5.173714937802332159e+00 0.000000000000000000e+00
1.805676956753009321e+01 1.018425024203103391e+01 8.454440407521238043e+00 0.000000000000000000e+00
6.773817602389685888e+00 3.804861200672663646e+00 2.060882289736535533e+00 0.000000000000000000e+00
1.134607216023577791e+01 2.333635875730414000e+01 7.013425762916529749e+00 0.000000000000000000e+00
5.294252567262802245e+00 4.570433262388991835e+00 6.573277683057682452e+00 0.000000000000000000e+00
6.519112181739975753e+00 8.628054507362588055e+00 9.447515757634606715e+00 0.000000000000000000e+00
1.362791111055046400e+01 2.865847315749643798e+01 1.086925436354265706e+01 0.000000000000000000e+00
7.059131525443481436e+00 7.276086161139190267e+00 5.956726132017969633e+00 0.000000000000000000e+00
2.443052563352771323e+00 6.730573650384740425e+00 5.940418445698260719e+00 0.000000000000000000e+00
1.405846513119362484e+01 1.469891034012289843e+01 3.339317330153465324e+00 0.000000000000000000e+00
6.781050842349142016e+00 1.234151144178126458e+01 1.684457407837253617e+00 0.000000000000000000e+00
1.254138467051659234e+01 1.866024884897232994e+01 2.750607315241189177e+00 0.000000000000000000e+00
1.386180718561545255e+01 2.866493476927410455e+01 6.461188095313366908e+00 0.000000000000000000e+00
1.491878932358829424e+01 9.970813254032073303e+00 1.517688721784059780e+00 0.000000000000000000e+00
6.952353034915218721e+00 8.958502814852352003e+00 4.718328921215520388e+00 0.000000000000000000e+00
7.537878182983261510e+00 1.746586779305766157e+01 1.069308407164085573e+01 0.000000000000000000e+00
1.904447854850074506e+01 4.899453724420302692e+00 1.052052097794160979e+01 0.000000000000000000e+00
2.870578844879395852e+00 3.760597159648789489e+00 8.968666942328516356e+00 0.000000000000000000e+00
1.896946335515226778e+01 1.554075964496376372e+01 1.023267551772831929e+01 0.000000000000000000e+00
1.039024226133996809e+00 1.927164170257945619e+00 4.376063406499738129e+00 0.000000000000000000e+00
1.953269454292561491e+01 2.377290673177485658e+01 8.579894566838021319e+00 0.000000000000000000e+00
1.244162011044514315e+01 1.670643432816224960e+00 6.337611360351862011e+00 0.000000000000000000e+00
7.889652955825294356e+00 3.635608980432321058e+00 5.108605285539823626e+00 0.000000000000000000e+00
8.311949521346763348e+00 4.177387209470386331e+00 6.775164101589711940e+00 0.000000000000000000e+00
1.866320098212867151e+00 1.991903121672484955e+00 9.222164776497962180e+00 0.000000000000000000e+00
1.902916758017748577e+01 1.987668387592302466e+01 9.333013135028283003e+00 0.000000000000000000e+00
8.398418717657849086e+00 7.276245283259032526e+00 4.870495937576591494e+00 0.000000000000000000e+00
1.190933725085991846e+01 6.863965785360558236e+00 7.373176278441100351e+00 0.000000000000000000e+00
1.622632441752350729e+01 1.720336518811480886e+01 1.097892553602999399e+01 0.000000000000000000e+00
4.725817183030040169e+00 1.059288722446270015e+01 1.090688056327233468e+01 0.000000000000000000e+00
1.258096267830428516e+01 8.360922523859070310e+00 5.737484946913236961e+00 0.000000000000000000e+00
8.538338238985263118e+00 1.291234318042778284e+01 2.584843175941993199e+00 0.000000000000000000e+00
2.021517523648791936e+01 1.993131570655378937e+01 2.974422624087668332e+00 0.000000000000000000e+00
1.862815800723388193e+01 1.282258666722588991e+01 2.777444164404024196e+00 0.000000000000000000e+00
1.227994764635485936e+01 1.909452537661225691e+01 6.507126565056690737e+00 0.000000000000000000e+00
1.958462439498946495e+01 1.866541896314216231e+01 1.088107874242655093e+01 0.000000000000000000e+00
1.515061243140113056e+01 4.417782184237633025e+00 9.283171743200115955e+00 0.000000000000000000e+00
1.860823397595659046e+01 3.136102362362736073e+01 6.877687409144021657e+00 0.000000000000000000e+00
2.075551012430203812e+01 4.286877625306896533e+01 6.894856869759892426e+00 0.000000000000000000e+00
1.996192648042413254e+01 3.016946190983717813e+01 2.963105031185120808e+00 0.000000000000000000e+00
2.018800054527106980e+01 6.307983632621724901e+00 7.504757033657128318e+00 0.000000000000000000e+00
2.052844069962543117e+01 2.527196290781486354e+01 5.364501052879705689e+00 0.000000000000000000e+00
1.642027656850365247e+01 1.007932833064049483e+01 9.387746829385310576e+00 0.000000000000000000e+00
7.274580798658844216e+00 1.592226864542842435e+01 4.541898373039715331e+00 0.000000000000000000e+00
1.676410067932933856e+01 3.995099959233363140e+00 8.817129479332258768e+00 0.000000000000000000e+00
2.320267390208702540e+00 1.460482959660369673e+00 6.809434778465476512e+00 0.000000000000000000e+00
1.021273294328359782e+01 1.924884893206733594e+01 1.069813551483401604e+01 0.000000000000000000e+00
1.775983709392611587e+01 2.874749875605303373e+01 2.791245881291275044e+00 0.000000000000000000e+00
5.982962092815734323e+00 4.835971866533706809e+00 6.961906907418213386e+00 0.000000000000000000e+00
9.795963262743596189e+00 1.695811282346558357e+01 7.875572497506376557e+00 0.000000000000000000e+00
1.330928503284770859e+00 9.940002211361584905e-01 7.739629077063118423e+00 0.000000000000000000e+00
9.922690504418104851e+00 1.697172997048548737e+01 7.199815930470745862e+00 0.000000000000000000e+00
1.360597914516413809e+01 1.275679296855833034e+00 7.216218546387704436e+00 0.000000000000000000e+00
5.031133203919234909e+00 6.596758546512282884e+00 8.551424152902034947e+00 0.000000000000000000e+00
6.449046464365667752e+00 1.361962892343748166e+01 1.049294825042621859e+01 0.000000000000000000e+00
8.926994055389830152e+00 1.145239317836072956e+01 6.876705962598410160e+00 0.000000000000000000e+00
1.481254404906137445e+01 1.145870370392077042e+01 4.594261782914846215e+00 0.000000000000000000e+00
